IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,CONT_ID,MARITAL_ST_TP_CD,BIRTHPLACE_TP_CD,CITIZENSHIP_TP_CD,HIGHEST_EDU_TP_CD,AGE_VER_DOC_TP_CD,GENDER_TP_CODE,BIRTH_DT,DECEASED_DT,CHILDREN_CT,DISAB_START_DT,DISAB_END_DT,USER_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,X_DECEASED_IND,X_OCCUPATION_TP_CD,X_COMPANY_TP_CD,X_EMPL_TP_CD,X_SEC_CITIZENSHIP_TP_CD,X_CITIZENSHIP_LAST_UPD_DT,X_IMPT_FMLY_NAME,X_US_ALIEN_RES_IND,X_CHILDREN_CT_CAPTURED_DT,X_RESIDENCY_TP_CD,X_SRC_SYS_LAST_UPD_DT,X_SRC_SYS_LAST_UPD_USER,X_SRC_SYS_LAST_UPD_TRANSIT,X_SRC_SYS_LAST_UPD_USER_NAME,X_INCOME_STABILITY_TP_CD
8390966121750,7228976,1999-03-13 09:53:09,,,9449248187,131866,,150123,150122,,2,1964-08-24,,5,,,N,2009-03-04 11:16:35,batchsys,255939822943719900,N,348840,676,501,,2007-02-27 23:03:39,,N,2015-02-11 22:38:26,701,2009-03-04 11:16:35,migr8,1083,Brandon Kelly,
3963896506634,9856495,2014-10-20 11:51:57,,,9219566653,131867,11007,150123,150124,,1,1991-08-27,,1,,,N,2019-07-10 20:50:39,cusadmin,247871880017518038,N,348826,,501,,2015-05-23 04:37:04,,N,2025-02-10 07:32:54,701,2019-07-10 20:50:39,cusadmin,9751,Elizabeth French,
4794500510005,8381857,2019-03-13 09:05:32,2021-11-18 07:18:15,,1038751981,131866,,150123,,,1,1998-07-08,,2,,,N,2024-08-12 13:07:17,cusadmin,511986734981591439,N,348827,,501,,,,N,2021-11-16 11:09:11,702,2024-08-12 13:07:17,cusadmin,5852,,
6698544299357,7993548,2021-11-18 07:18:15,,,1038751981,131866,11005,150123,,,1,1998-07-08,,2,,,N,2022-03-26 01:33:24,MECH,479615439062182824,N,348827,,501,,2025-06-25 02:34:32,,N,2022-06-17 04:29:56,701,2022-03-26 01:33:24,migr8,3291,,
3055933553931,1384613,2003-07-06 23:12:59,2008-01-15 21:15:10,,1316051299,131867,,150123,150124,,1,1984-02-08,,0,,,N,2022-03-20 16:02:14,cusadmin,824195081254329556,N,348836,,501,,,,Y,,701,2022-03-20 16:02:14,batchsys,2827,,170002
8496340509668,3958486,2008-01-15 21:15:10,,,1316051299,131867,,150123,150124,,1,1984-02-08,,0,,,N,2016-10-05 06:00:17,batchsys,710058794957802951,N,348836,,501,,,,N,,701,2016-10-05 06:00:17,batchsys,7102,Kathryn Dillon,170002
3219316026450,2157027,2002-09-11 23:47:33,,,8027545190,131865,,150123,150123,160003,2,1961-03-24,,1,,,N,2003-08-09 20:14:14,batchsys,636002293498438562,N,348822,608,503,,2009-12-06 14:48:37,,N,2005-08-04 02:55:36,701,2003-08-09 20:14:14,cusadmin,1307,,
3116586573266,9228584,2023-10-27 05:53:22,2026-05-04 20:50:15,,5547492300,131865,,150123,150124,,2,2003-01-23,,0,,,N,2025-05-14 09:11:14,cusadmin,664135199354910375,N,348838,669,504,,,,N,,701,2025-05-14 09:11:14,migr8,4464,,
5522924681122,8126016,2026-05-04 20:50:15,,,5547492300,131865,,150123,150124,160002,2,2003-01-23,,0,,,N,2026-06-23 06:24:47,batchsys,125952016396328670,N,348838,,504,,,,N,,701,2026-06-23 06:24:47,migr8,5053,,170003
6512616078826,8289879,2007-04-05 14:56:06,,,1220057567,131868,11010,150123,150123,,2,1975-07-23,,3,,,N,2018-05-01 14:03:26,MECH,556435702330559730,N,348839,,501,,2023-03-09 02:23:50,,N,2011-12-26 00:46:57,701,2018-05-01 14:03:26,cusadmin,4649,Eugene Baldwin,170001
1104299769645,4560498,1996-11-27 21:54:12,2009-09-05 20:45:59,,7714611810,131865,,150123,150123,160001,1,1969-10-25,,1,,,N,2021-06-09 10:53:23,batchsys,860826403272184030,N,348826,,502,,2025-06-24 09:07:47,,N,2018-03-21 17:32:37,701,2021-06-09 10:53:23,cusadmin,9235,Katherine Welch,170003
3729563679546,5259447,2009-09-05 20:45:59,,,7714611810,131866,11006,150123,150123,,1,1969-10-25,,1,,,N,2021-09-26 06:11:46,migr8,956147527515391469,N,348826,,502,150124,2014-02-21 11:27:50,,N,2017-08-14 08:14:18,701,2021-09-26 06:11:46,migr8,5644,Mark Smith,
6292778421060,1683220,2025-01-05 23:23:28,2026-05-27 22:46:25,,2522212366,131865,,150123,,,2,2008-12-17,,0,,,N,2026-04-19 04:58:47,cusadmin,268680764626209511,N,348822,,501,,,,N,,701,2026-04-19 04:58:47,batchsys,7737,,170003
1562625935851,5017125,2026-05-27 22:46:25,,,2522212366,131867,,,,,2,2008-12-17,,0,,,N,2026-06-16 20:01:52,cusadmin,100365209704021453,N,348822,,501,,,,N,,701,2026-06-16 20:01:52,MECH,3440,Katherine Gallagher,
6492522496594,8486075,2020-05-02 00:33:39,,,5208872072,131866,,150123,150122,,2,1961-01-04,,4,,,N,2022-09-01 15:42:01,svc_mdm,385419107055237576,N,348828,,503,150124,,,N,2025-12-23 03:37:11,701,2022-09-01 15:42:01,batchsys,7997,,170003
5785394393686,4072164,2016-03-06 22:04:30,2022-08-07 22:12:07,,7200113072,131867,,150123,150123,,1,1971-09-10,,0,,,N,2018-11-17 17:21:49,batchsys,486901336236945440,N,348822,,502,,,,N,,701,2018-11-17 17:21:49,MECH,6605,Vincent Reyes,170003
3909503031742,5457738,2022-08-07 22:12:07,,,7200113072,131867,,150123,150123,,1,1971-09-10,,0,,,N,2023-08-29 01:02:30,svc_mdm,108547500817733582,N,348822,694,502,,,,N,,701,2023-08-29 01:02:30,batchsys,7860,Curtis Watson,
6381182071628,5041520,2014-05-05 09:10:21,2024-05-20 06:49:32,,3001311351,131866,,150123,150122,160003,2,1952-06-18,,3,,,N,2020-08-12 06:36:14,batchsys,877416525257076570,N,348837,,503,,,,N,2014-10-16 23:14:35,702,2020-08-12 06:36:14,cusadmin,6813,,170002
3505977911655,4738879,2024-05-20 06:49:32,,,3001311351,131866,11010,,150122,160002,2,1952-06-18,,3,,,N,2025-07-17 23:21:51,cusadmin,143049453421296222,N,348837,,503,,,,N,2025-09-17 23:40:09,702,2025-07-17 23:21:51,cusadmin,8813,,
8960735239827,5341837,2022-01-12 20:21:57,,,5334324302,131866,,150123,150123,,2,2000-07-14,,2,,,N,2022-04-30 09:10:42,migr8,100395951056264610,N,348827,680,502,,2023-04-15 15:41:21,,N,2024-05-04 16:35:50,701,2022-04-30 09:10:42,cusadmin,5888,,
1765740408235,8603529,1998-10-19 16:40:40,2019-02-20 13:11:15,,6129846132,131865,,150123,150122,160002,1,1975-06-07,,0,,,N,2002-08-31 08:30:49,batchsys,248712764173956977,N,348822,,502,,,,N,,701,2002-08-31 08:30:49,batchsys,9387,James Chapman,
3388182056409,9982482,2019-02-20 13:11:15,,,6129846132,131865,,150123,150122,160003,1,1975-06-07,,0,,,N,2023-06-27 17:29:45,batchsys,529016350243273123,N,348822,,502,,,,N,,701,2023-06-27 17:29:45,cusadmin,1766,,
8124524962425,9863976,2019-05-16 07:42:52,,,6242002673,131866,,150123,150123,,1,1984-04-12,,5,,,N,2025-07-13 08:24:54,MECH,852756978754413233,N,348820,,501,,,,N,2021-10-07 00:47:47,701,2025-07-13 08:24:54,cusadmin,4911,,
7637806791437,5831392,2011-07-19 15:39:21,,,9154961296,131867,11003,150123,150122,160002,2,1967-04-06,,0,,,N,2019-01-18 14:31:40,batchsys,903228105159384417,N,348840,663,501,,,,N,,701,2019-01-18 14:31:40,cusadmin,9783,Stephen Cowan,
3476659201130,8200710,2011-07-19 15:24:18,,,2398574073,131865,11008,150123,150123,,1,1990-04-19,,0,,,N,2020-02-03 12:34:08,batchsys,672236865974240847,N,348824,,501,,2016-04-29 00:12:42,,N,,701,2020-02-03 12:34:08,batchsys,9812,Steven Howard,170002
1275962310517,9862270,1997-05-08 19:53:58,,,7989835922,131866,11001,150123,,160003,1,1957-09-07,,1,,,N,2025-05-22 19:25:13,batchsys,438506457444136217,N,348824,,503,,,,N,2022-03-09 01:25:03,701,2025-05-22 19:25:13,batchsys,7045,,
3780754230372,8189446,2012-01-08 03:10:17,,,9366156240,131866,11002,150123,150125,,1,1984-11-07,,0,,,N,2023-07-04 02:32:52,cusadmin,872464142868676807,N,348826,668,502,,,,N,,701,2023-07-04 02:32:52,cusadmin,6297,Darryl Acosta,
5651230210764,6919610,2024-12-23 04:54:46,2025-11-06 01:14:31,,2573266476,131865,,150123,150125,,2,2008-07-14,,0,,,N,2026-05-22 17:15:30,batchsys,683637289687714894,N,348835,,502,,2025-11-11 03:08:00,,N,,701,2026-05-22 17:15:30,cusadmin,2058,Nicholas Lawrence,170003
1013954311207,8214414,2025-11-06 01:14:31,,,2573266476,131865,11001,150124,150125,,2,2008-07-14,,0,,,N,2025-12-24 03:07:49,MECH,723215104329373825,N,348835,,502,,,,N,,702,2025-12-24 03:07:49,cusadmin,7611,,170003
7562571083352,1691826,2021-01-19 21:40:30,2025-03-03 23:19:00,,1795620616,131866,11002,,,,1,1954-08-11,,2,,,N,2023-10-22 17:09:19,batchsys,102092213295193625,N,348838,,503,,,,Y,2025-03-10 08:29:26,701,2023-10-22 17:09:19,batchsys,6963,,170003
1706640259882,4325777,2025-03-03 23:19:00,,,1795620616,131866,,150123,,,1,1954-08-11,,2,,,N,2025-11-20 20:01:31,batchsys,979072033438139450,N,348838,,503,,2026-03-02 04:10:36,,N,2025-07-25 08:50:11,701,2025-11-20 20:01:31,cusadmin,1077,,170003
6003557778359,6242741,2000-02-10 21:04:08,,,6862014988,131866,,150123,150122,,2,1972-07-09,,2,,,N,2023-03-15 10:56:11,MECH,174373701250991422,N,348828,,501,,2004-10-22 11:25:44,,N,2014-07-19 02:53:50,701,2023-03-15 10:56:11,cusadmin,7607,,
7610379733657,6492327,2015-05-14 22:16:41,2020-10-04 09:04:17,,1902586586,131866,,150124,,160003,1,1988-01-11,,0,,,N,2021-06-25 05:48:19,batchsys,341454566733133233,N,348837,,501,,,,N,,701,2021-06-25 05:48:19,cusadmin,8572,Jennifer James,
4828753383579,5824137,2020-10-04 09:04:17,,,1902586586,131866,,,,,1,1988-01-11,,0,,,N,2021-09-10 15:20:35,cusadmin,483814242918625881,N,348837,,501,,,,N,,701,2021-09-10 15:20:35,MECH,6130,Kara Hernandez,
2416657981388,7040503,2014-08-08 00:32:38,2022-07-01 10:42:08,,4026572473,131867,,150123,150123,160001,2,1973-10-23,,1,,,N,2015-03-10 05:06:40,cusadmin,241937208707973500,N,348823,,501,,,,N,2020-07-08 06:58:44,701,2015-03-10 05:06:40,batchsys,7410,Lorraine Turner,
2886682100131,5533314,2022-07-01 10:42:08,,,4026572473,131867,,,150123,,2,1973-10-23,,1,,,N,2024-08-15 17:54:35,batchsys,176077221788030466,N,348823,,501,,,,N,2023-11-16 12:20:25,701,2024-08-15 17:54:35,cusadmin,6155,Mary Nelson,
6562972527519,5549647,2020-07-19 10:59:39,,,1816315894,131865,,150123,150123,,1,2000-02-28,,0,,,N,2026-03-22 19:34:49,MECH,807858527483204051,N,348820,,503,,,,N,,702,2026-03-22 19:34:49,MECH,6019,,
7144146569055,7890359,2010-02-19 01:44:29,2025-11-26 15:48:07,,1279626400,131865,,150123,150123,,1,1981-09-25,,2,,,N,2010-04-29 05:57:34,MECH,141438264585118969,N,348831,611,504,,,,N,2010-10-24 13:00:02,701,2010-04-29 05:57:34,MECH,5551,Nathan Wilson,170003
3795887515421,9834845,2025-11-26 15:48:07,,,1279626400,131866,,150123,150123,160002,1,1981-09-25,,2,2015-08-25,,N,2026-01-22 05:11:27,cusadmin,330277870599324481,N,348831,680,504,,2026-01-29 14:26:05,,N,2026-06-21 03:51:19,701,2026-01-22 05:11:27,MECH,2835,Brian Gonzalez,170002
7346888648178,5976348,2023-07-24 03:09:56,,,2601212394,131866,,150123,150125,160003,1,1974-04-23,,3,,,N,2026-04-26 01:15:44,batchsys,347039370181847659,N,348827,,501,,,,N,2023-10-01 05:49:01,701,2026-04-26 01:15:44,MECH,5185,Dennis Mills,
8919350237692,7167313,2023-04-25 02:02:43,,,9059541194,131866,,150123,150124,,1,1977-08-28,,1,,,N,2023-12-14 16:16:33,batchsys,393373192301468769,N,348822,,502,,2024-01-04 00:20:32,,N,2023-11-14 05:29:48,701,2023-12-14 16:16:33,batchsys,9662,,
5018681660465,4838105,2025-04-25 10:39:58,,,8193006294,131865,11009,150123,,,2,2008-12-28,,0,2026-03-12,2026-05-04,N,2025-07-15 02:39:34,cusadmin,639555561103674338,N,348830,,501,,2026-03-17 09:55:12,,N,,702,2025-07-15 02:39:34,MECH,9466,,170003
9498871267860,7252740,2003-10-20 10:52:51,,,5522608444,131866,11005,150123,150123,,1,1972-08-13,,2,,,N,2013-09-25 03:59:36,cusadmin,969152247845104117,N,348829,641,502,,,,N,2004-06-06 22:59:56,701,2013-09-25 03:59:36,cusadmin,5904,,
1124194550988,9486065,2021-09-25 22:09:11,,,6257459342,131866,,150123,,,1,1988-07-12,,4,,,N,2024-01-25 01:51:35,cusadmin,917273518079486891,N,348823,601,501,,,,N,2023-08-09 21:01:14,701,2024-01-25 01:51:35,MECH,5879,,170001
8515364884865,2475997,2022-02-03 01:15:45,2023-01-29 04:45:01,,9433462876,131865,,150123,150122,160001,2,1991-05-17,,0,,,N,2023-06-14 16:08:22,MECH,575960674957095513,N,348825,,501,,,,N,,701,2023-06-14 16:08:22,MECH,4216,,170002
5198154767679,8011968,2023-01-29 04:45:01,,,9433462876,131865,,150123,150122,,2,1991-05-17,,0,,,N,2023-05-26 22:35:02,batchsys,332684070156544117,N,348825,,501,,2024-02-08 13:14:49,,N,,701,2023-05-26 22:35:02,batchsys,4285,Misty Garcia,
7533236146532,6463189,2009-04-15 19:06:20,2026-01-21 08:08:24,,9527437405,131868,,150123,150123,,2,1991-06-05,,3,,,N,2017-08-01 01:14:56,batchsys,600769623257338616,N,348826,,501,,,,N,2020-05-16 09:03:08,701,2017-08-01 01:14:56,MECH,7231,David Hinton,
4819035505452,6713272,2026-01-21 08:08:24,,,9527437405,131868,11001,150123,150123,,2,1991-06-05,,3,,,N,2026-06-01 03:15:51,cusadmin,319027817968261890,N,348826,638,501,,,,N,2026-05-17 04:45:52,701,2026-06-01 03:15:51,cusadmin,7602,,
1919992038492,2585500,2016-09-29 10:43:20,2022-11-20 17:49:20,,1846190819,131865,11005,150123,150124,,1,1974-11-08,,0,,,N,2022-01-17 10:59:20,MECH,191675991297784915,N,348838,,501,,,,N,,701,2022-01-17 10:59:20,batchsys,2680,,170001
5208581161929,1171695,2022-11-20 17:49:20,,,1846190819,131865,,150123,150124,,1,1974-11-08,,0,,,N,2024-12-13 09:22:19,cusadmin,363555779628465432,N,348838,630,501,,2023-11-15 19:37:30,,N,,701,2024-12-13 09:22:19,batchsys,2282,Emily Rodgers,
4759559412797,4217858,2004-09-24 13:19:12,,,3357067371,131865,,150123,150122,,1,1947-11-16,,0,,,N,2022-09-10 14:21:01,migr8,464936045100777351,N,348826,,503,,2025-09-08 17:56:48,,N,,701,2022-09-10 14:21:01,svc_mdm,7912,Peter Williams,170002
2399843764389,7378548,2011-05-10 03:42:15,,,5125386620,131867,,150124,,,1,1970-04-28,,1,,,N,2025-04-13 18:15:26,MECH,856597416133735746,N,348829,,501,,,,N,2023-01-30 07:46:08,701,2025-04-13 18:15:26,batchsys,9242,,
4600854768343,4281340,2018-07-17 02:11:22,2024-06-10 15:19:39,,6835579166,131866,,150123,150122,,2,1990-11-25,,3,,,N,2022-08-16 22:57:27,cusadmin,978943136926260827,N,348820,,501,,,,N,2024-11-06 12:09:22,701,2022-08-16 22:57:27,svc_mdm,5661,,170002
3805994555496,6945966,2024-06-10 15:19:39,,,6835579166,131866,,150123,150122,160002,2,1990-11-25,,3,,,N,2025-04-23 14:36:17,MECH,286965352636771090,N,348820,,501,,2025-11-25 12:46:15,,N,2026-03-22 13:29:27,701,2025-04-23 14:36:17,MECH,9131,Anna Briggs,170002
8053417275372,5052753,2022-05-13 04:28:36,2024-10-27 13:38:38,,3768656368,131865,,,150124,160003,1,1996-06-25,,0,,,N,2025-02-19 15:21:33,cusadmin,271509040595540696,N,348834,,504,,,,N,,701,2025-02-19 15:21:33,MECH,2960,James Rivers,
2512136122642,7217149,2024-10-27 13:38:38,,,3768656368,131865,,150123,150124,,1,1996-06-25,,0,,,N,2026-02-05 15:24:58,MECH,383135471930413063,N,348834,,504,,2025-10-07 10:35:07,,N,,701,2026-02-05 15:24:58,batchsys,2876,,
2801447821109,3563046,2018-04-02 20:50:59,,,9083080724,131866,11002,150123,150123,,1,1961-12-27,,2,,,N,2022-09-09 05:02:02,svc_mdm,638472221884772927,N,348837,,503,,2019-11-16 23:10:33,,N,2022-01-07 12:06:18,702,2022-09-09 05:02:02,cusadmin,2532,Mariah Robles,
4978193679333,2967782,2018-06-23 05:35:41,2025-04-12 08:17:44,,3364566367,131865,11004,150123,150122,,1,1967-04-05,,1,,,N,2026-04-01 21:20:27,MECH,746903348202974632,N,348826,,501,,,,N,2018-12-27 01:58:57,702,2026-04-01 21:20:27,MECH,2017,,170002
7818174734187,4178475,2025-04-12 08:17:44,,,3364566367,131866,11008,150123,150122,,1,1967-04-05,,1,,,N,2025-05-12 19:35:42,cusadmin,469061692959102494,N,348826,,501,,2025-12-20 06:58:26,,N,2025-10-08 05:06:48,701,2025-05-12 19:35:42,cusadmin,2344,,
4234479757409,4318478,2015-07-27 01:24:44,,,5160051371,131867,,,150122,,1,1958-02-25,,0,,,N,2024-02-14 15:38:35,batchsys,524221485613109142,N,348834,,503,150124,,,N,,701,2024-02-14 15:38:35,batchsys,9269,Rebekah Gregory,
3876841563136,1936427,2024-05-11 12:50:20,2026-03-09 03:29:24,,1077555314,131865,11002,150123,150125,,1,2008-03-17,,0,,,N,2024-09-20 13:24:15,cusadmin,310553547594778114,N,348826,,501,,,,N,,701,2024-09-20 13:24:15,migr8,1210,,
7045583688604,6172435,2026-03-09 03:29:24,,,1077555314,131865,11003,150123,150125,,1,2008-03-17,,0,,,N,2026-04-11 05:43:31,svc_mdm,720711745529804316,N,348826,,501,,,,N,,701,2026-04-11 05:43:31,batchsys,6469,Michael Roberson,
1485546541879,4341083,2018-03-29 06:32:52,2021-09-08 10:40:06,,2705421494,131866,,150123,150123,,2,1966-11-17,,0,,,N,2026-03-02 14:28:46,cusadmin,499437817585196156,N,348828,622,501,,,,N,,701,2026-03-02 14:28:46,cusadmin,7119,Bianca Knapp,
1888457900401,3072983,2021-09-08 10:40:06,,,2705421494,131866,,150123,150123,160001,2,1966-11-17,,0,,,N,2023-02-02 18:43:04,batchsys,823333940618776495,N,348828,,501,,,,N,,701,2023-02-02 18:43:04,batchsys,4887,,
4175606722178,9643973,2012-09-09 20:48:19,,,7226623551,131865,,150123,150124,,2,1994-11-27,,1,,,N,2020-04-28 01:08:14,cusadmin,962364266293621393,N,348825,684,503,,,,N,2015-08-26 09:40:57,701,2020-04-28 01:08:14,svc_mdm,2940,Ernest Bush,
5763937838731,9809734,2024-07-14 11:48:01,,,6144128060,131866,11001,150123,150123,160001,2,1988-12-20,,4,,,N,2026-04-29 01:19:00,cusadmin,242761055061764862,N,348830,,501,,2025-11-06 20:54:33,,N,2025-08-07 06:41:44,701,2026-04-29 01:19:00,batchsys,1363,,
7929464671614,5559267,2019-03-31 08:56:20,,,5746598025,131867,11010,150123,,,2,1964-03-18,,0,,,N,2022-10-19 16:32:59,MECH,494382997043874733,N,348831,,501,,,,N,,701,2022-10-19 16:32:59,batchsys,1651,Vanessa Santiago,170003
5909405764979,5276013,2023-03-02 18:45:36,2023-11-16 06:33:02,,7509882978,131865,11004,150123,,,1,2003-11-24,,0,,,N,2025-04-01 13:25:06,batchsys,186268315799851919,N,348825,,504,,,,N,,702,2025-04-01 13:25:06,cusadmin,3649,,
3554712762872,9255881,2023-11-16 06:33:02,,,7509882978,131865,,150123,,,1,2003-11-24,,0,,,N,2024-12-09 11:19:42,migr8,132174629499446132,N,348825,,504,150124,2024-01-16 03:49:47,,N,,701,2024-12-09 11:19:42,cusadmin,6026,,
9971321929475,5819145,2010-11-10 08:50:01,,,7952552254,131866,,150123,150123,,1,1946-12-27,,0,,,N,2017-12-28 21:32:00,batchsys,419208393640009927,N,348832,,503,,,,N,,701,2017-12-28 21:32:00,batchsys,4227,Michael Cruz,170002
2345629556130,5631836,2012-10-11 08:44:30,,,9554466428,131866,,150124,,,1,1982-12-25,,1,,,N,2013-08-01 10:33:16,cusadmin,531255058737249991,N,348835,,501,,,,N,2022-01-07 17:26:46,701,2013-08-01 10:33:16,batchsys,1045,Kristin Huerta,
8800534304680,4004408,2013-04-02 20:27:01,2020-07-23 10:44:11,,2312490706,131866,11007,150123,150122,,2,1986-10-18,,0,,,N,2017-11-18 17:45:10,cusadmin,145027856399687690,N,348839,,501,,2023-01-14 05:53:51,,N,,701,2017-11-18 17:45:10,cusadmin,3350,,
3368185211030,2570141,2020-07-23 10:44:11,,,2312490706,131866,,150123,150122,160002,2,1986-10-18,,0,,,N,2022-06-03 08:43:45,MECH,834775037979449922,N,348839,,501,,,,N,,701,2022-06-03 08:43:45,cusadmin,8338,,170002
6101260761465,8887064,2009-07-28 09:01:18,,,3876990108,131866,,150123,150123,,1,1981-04-15,,1,,,N,2022-09-06 19:30:43,MECH,252548877744023640,N,348831,,501,,2012-06-23 11:17:04,,N,2013-09-12 04:25:56,701,2022-09-06 19:30:43,cusadmin,3831,John Allen,170002
9957569813072,1364228,2005-01-22 22:21:25,,,5649170543,131866,,150123,,,2,1988-07-20,,1,,,N,2007-08-04 23:32:15,migr8,356234505239065799,N,348826,614,501,,2012-07-25 02:32:14,,N,2006-10-23 18:51:07,701,2007-08-04 23:32:15,batchsys,9303,Amber Walker,170002
6688517397303,3826770,2012-05-26 16:15:00,,,8525797758,131866,,150123,,160002,2,1967-05-01,,4,,,N,2023-07-02 20:48:04,batchsys,973601383546378933,N,348835,623,501,,2012-10-30 17:15:43,,N,2021-03-02 04:11:37,701,2023-07-02 20:48:04,batchsys,6085,,
2687886147522,2759215,2012-09-22 23:36:42,,,4661702554,131866,,150123,150123,,1,1988-03-13,,2,,,N,2022-01-04 07:08:39,cusadmin,143992159121338088,N,348831,,501,,,,N,2020-08-07 16:04:29,701,2022-01-04 07:08:39,svc_mdm,4953,,
2518332957606,5801437,2000-08-02 11:44:22,2009-09-11 23:25:31,,5435540200,131865,11008,150123,150123,160001,1,1980-06-01,,1,,,N,2009-10-05 23:54:13,batchsys,253768883576344887,N,348821,,501,,2024-08-17 19:19:11,,N,2013-09-09 18:56:18,701,2009-10-05 23:54:13,svc_mdm,8857,Jillian Wilson,
4782526134005,7076953,2009-09-11 23:25:31,,,5435540200,131866,,150123,150123,160003,1,1980-06-01,,1,,,N,2017-04-23 11:56:59,cusadmin,254852015797716865,N,348821,630,501,,,,N,2015-07-13 23:47:52,701,2017-04-23 11:56:59,cusadmin,4336,Matthew Garcia MD,
8820889151080,8767534,2012-08-01 09:17:02,,,8766337374,131867,,150123,150124,160001,2,1993-03-14,,0,,,N,2021-03-10 17:05:37,migr8,874648277175883992,N,348837,,501,,,,N,,701,2021-03-10 17:05:37,migr8,3775,,
5301622117321,4276148,2015-12-08 05:06:05,2024-10-03 17:32:33,,1953481212,131867,,150123,150123,,2,1993-01-28,,1,,,N,2023-12-15 15:13:21,cusadmin,850314834276040365,N,348826,,503,,,,N,2018-11-21 13:15:15,702,2023-12-15 15:13:21,cusadmin,7504,,
3594787061064,1465659,2024-10-03 17:32:33,,,1953481212,131867,,150123,150123,,2,1993-01-28,,1,,,N,2025-05-16 07:02:15,MECH,696016842464160343,N,348826,,503,,,,N,2025-09-24 05:51:35,701,2025-05-16 07:02:15,cusadmin,2753,,
4682517663101,3608683,2023-11-09 15:16:18,,,4587803387,131865,11010,150123,150123,,1,1994-07-23,,0,,,N,2026-03-12 16:22:17,batchsys,594202055232455364,N,348826,,501,,,,N,,701,2026-03-12 16:22:17,MECH,1810,,
5542960072419,8200589,2019-07-20 09:36:47,,,3149067964,131868,,150123,150123,,2,1953-01-10,,0,,,N,2024-01-29 16:34:17,batchsys,768745703129755961,N,348823,,503,,,,N,,701,2024-01-29 16:34:17,cusadmin,7301,,
4136487252998,2465345,2012-12-02 23:15:19,,,2856456130,131865,,,,,1,1974-04-20,,1,,,N,2025-06-03 20:46:00,batchsys,316926603802235760,N,348836,,502,,,,N,2014-09-02 05:56:26,701,2025-06-03 20:46:00,cusadmin,9624,,170002
4196755568314,1222983,2000-10-04 04:34:38,,,5626433764,131866,11006,150123,,,2,1973-10-28,,1,,,N,2025-01-08 05:48:23,batchsys,622592946608183772,N,348831,,502,,,,N,2009-05-28 02:36:45,701,2025-01-08 05:48:23,cusadmin,2478,,
1372015950063,5212072,2016-05-08 14:43:20,,,1676254671,131867,11010,150123,150124,,2,1959-04-07,,0,2019-10-26,2026-02-17,N,2023-12-03 21:00:33,batchsys,506453168591934408,N,348824,642,502,,,,N,,701,2023-12-03 21:00:33,cusadmin,9321,Glenn Gallegos,
6807553733660,6770751,2020-02-29 10:10:18,,,3959019201,131868,,150123,150122,160002,2,1986-07-20,,1,,,N,2020-11-26 03:51:07,cusadmin,909440161094532284,N,348836,,501,,,,N,2023-05-07 20:03:54,701,2020-11-26 03:51:07,cusadmin,9540,,
3359385396806,2944021,2012-10-10 10:00:06,,,7112308315,131866,11010,150123,150125,,2,1996-06-02,,1,,,N,2014-10-30 08:08:24,MECH,108322144101381755,N,348838,,501,,2024-05-11 03:47:57,,N,2024-04-09 23:10:59,701,2014-10-30 08:08:24,batchsys,8668,,
1780132919710,2389251,2019-12-24 17:54:44,2023-05-15 10:09:39,,3434230714,131865,,150123,150124,,1,1988-10-23,,2,,,N,2023-11-09 21:58:01,cusadmin,356950512033939380,N,348832,,501,,,,Y,2023-04-03 04:39:54,701,2023-11-09 21:58:01,MECH,7288,,170001
8190291256962,3560089,2023-05-15 10:09:39,,,3434230714,131866,11002,150123,150124,160002,1,1988-10-23,,2,,,N,2025-10-13 22:46:14,batchsys,190346775409276307,N,348832,,501,,2026-05-18 22:42:15,,N,2025-05-14 07:24:51,701,2025-10-13 22:46:14,batchsys,1470,Levi Lopez,
8472881910555,1186624,2013-04-16 13:24:41,2023-05-09 01:26:10,,4881864533,131865,11010,150124,150124,,1,1955-10-06,,0,,,N,2016-10-05 03:02:47,migr8,256886132162361414,N,348828,,503,,2022-02-19 09:00:01,,N,,702,2016-10-05 03:02:47,MECH,6718,Jenna Bryant,170001
5325299718648,8717623,2023-05-09 01:26:10,,,4881864533,131866,,,150124,160001,1,1955-10-06,,0,,,N,2025-07-02 18:31:13,cusadmin,344212958616116069,N,348828,,503,,,,N,,701,2025-07-02 18:31:13,batchsys,9635,,
4413542165775,6685188,2020-08-23 12:25:31,,,1842097470,131865,,150123,150123,,1,2002-11-07,,0,,,N,2025-04-02 00:45:33,cusadmin,685984249860431077,N,348826,,504,,2021-06-25 00:15:23,,N,,702,2025-04-02 00:45:33,batchsys,6131,,
7674744213455,9671495,1999-09-24 23:17:21,,,9770508032,131865,,150123,150123,,1,1969-05-04,,1,,,N,2011-02-17 23:57:46,migr8,725434012538282731,N,348838,,501,,,,N,2007-11-02 04:31:29,701,2011-02-17 23:57:46,cusadmin,4124,Patricia Hayes,
